SMC,5,30pF,61.226,60.2893,4.00751,3.9228,5.36336e+06,0.000192484,208.79703164100647,294.6830315589905
SMC,5,40pF,62.5881,60.0853,4.5532,4.41934,5.14636e+06,0.000403136,202.67565298080444,293.0044984817505
SMC,5,50pF,63.6907,60.4146,3.56441,3.48967,5.02238e+06,0.000312818,212.59875512123108,294.19759917259216
SMC,5,100pF,64.0887,61.3681,5.70855,5.49801,5.30518e+06,0.00110353,207.37560629844666,297.94735741615295
five_T_OTA,1,1pF,40.1449,90.4769,0.768804,0.739918,1006220.0,8.60615e-06,142.0579490661621,225.4935338497162
five_T_OTA,1,2pF,30.0588,91.8786,0.605221,0.591867,1002390.0,9.31569e-06,194.04598450660706,277.71359038352966
five_T_OTA,1,3pF,34.0842,91.197,0.688157,0.667976,1000780.0,1.08057e-05,145.81470346450806,229.27396368980408
five_T_OTA,1,4pF,34.6706,91.0521,0.765516,0.736064,1018320.0,1.27826e-05,139.9147505760193,225.77357292175293
five_T_OTA,1,5pF,32.5199,91.3691,0.647918,0.630139,1012200.0,1.30304e-05,143.29767656326294,228.79361295700073
five_T_OTA,2,1pF,40.8518,90.1254,1.33127,1.29554,2097010.0,9.61541e-06,135.93476819992065,223.26476860046387
five_T_OTA,2,2pF,30.9386,91.5723,1.54338,1.49245,2005440.0,1.24168e-05,151.80151629447937,277.2880434989929
five_T_OTA,2,3pF,30.0161,91.7427,1.27768,1.24876,2020560.0,1.36916e-05,166.21686267852783,256.29263067245483
five_T_OTA,2,4pF,32.2644,91.2466,1.26279,1.23235,2027180.0,1.61944e-05,247.92329907417297,360.16906571388245
five_T_OTA,2,5pF,30.4444,91.6827,1.34499,1.30378,2038610.0,1.92648e-05,139.4882369041443,226.80018496513367
five_T_OTA,3,1pF,37.3988,90.7232,2.06135,2.0002,3002920.0,1.08304e-05,219.20618963241577,393.73699045181274
five_T_OTA,3,2pF,32.8525,91.2826,1.81079,1.77059,3001870.0,1.36167e-05,187.2078914642334,375.4546663761139
five_T_OTA,3,3pF,34.1062,91.1647,2.00059,1.94743,3000100.0,1.72709e-05,287.55390214920044,371.1889908313751
five_T_OTA,3,4pF,40.7214,90.3387,1.99915,1.9409,3035540.0,2.17232e-05,185.5208740234375,275.65467977523804
five_T_OTA,3,5pF,34.1757,91.2019,2.02967,1.97378,3046650.0,2.4406e-05,147.96437621116638,303.7710087299347
five_T_OTA,4,1pF,39.6777,90.3986,3.0773,2.96755,4016580.0,1.25843e-05,178.9742455482483,266.56533670425415
five_T_OTA,4,2pF,30.4579,91.7532,2.42193,2.36659,4021390.0,1.5554e-05,145.71522569656372,231.24758052825928
five_T_OTA,4,3pF,39.7463,90.4843,2.72578,2.64448,4000940.0,2.17515e-05,150.31138849258423,234.40650534629822
five_T_OTA,4,4pF,34.9649,90.9913,2.68733,2.59298,4005950.0,2.70498e-05,212.30920433998108,386.53901052474976
five_T_OTA,4,5pF,32.3893,91.3398,2.61281,2.54789,4042810.0,2.96536e-05,168.10233759880066,251.81496715545654
five_T_OTA,5,1pF,31.0956,91.6782,3.56796,3.46133,5113590.0,1.33733e-05,152.5668363571167,236.7272069454193
five_T_OTA,5,2pF,32.1203,91.3413,3.86257,3.74376,5149030.0,2.00719e-05,159.62629008293152,281.23746037483215
five_T_OTA,5,3pF,33.2566,91.3167,3.06063,2.98726,5082680.0,2.33984e-05,224.03171515464783,414.0762152671814
five_T_OTA,5,4pF,36.0845,90.7646,3.16244,3.08499,5028850.0,2.91963e-05,173.09234476089478,260.9019911289215
five_T_OTA,5,5pF,31.039,91.3121,3.00853,2.94464,5000890.0,3.44803e-05,178.3780791759491,266.37532687187195
symmetry_amp,1,1pF,46.5032,86.4524,1.48842,1.34381,1005490.0,1.35088e-05,164.4878499507904,277.07736897468567
symmetry_amp,1,2pF,34.2624,88.9584,0.627053,0.608786,1000350.0,1.16133e-05,204.11198782920837,292.59288454055786
symmetry_amp,1,3pF,39.3725,90.4826,0.596655,0.576924,1000520.0,1.3728e-05,186.82784414291382,313.5029582977295
symmetry_amp,1,4pF,33.2011,91.1787,0.710167,0.675057,1005690.0,1.75099e-05,232.48689246177673,316.76700258255005
symmetry_amp,1,5pF,39.218,90.5222,0.689177,0.660833,1000480.0,1.98461e-05,179.40972232818604,303.8703372478485
symmetry_amp,2,1pF,43.0171,89.837,1.14696,1.11673,2007690.0,1.13638e-05,151.34667706489563,234.87286901474
symmetry_amp,2,2pF,36.0266,90.114,1.23158,1.18752,2013090.0,1.61887e-05,276.85808801651,364.6170756816864
symmetry_amp,2,3pF,44.2345,90.0154,1.25439,1.21502,2000020.0,2.06548e-05,164.96702647209167,255.3632287979126
symmetry_amp,2,4pF,34.2177,90.9469,1.22084,1.17606,2013250.0,2.46065e-05,173.41734910011292,265.6551020145416
symmetry_amp,2,5pF,40.1923,90.289,1.29871,1.25152,2015100.0,3.08828e-05,278.96019101142883,363.73718667030334
symmetry_amp,3,1pF,39.0049,90.3598,1.80977,1.75149,3020860.0,1.3721e-05,154.22967171669006,238.30252480506897
symmetry_amp,3,2pF,42.3864,90.1062,1.97695,1.90942,3006930.0,2.12055e-05,243.89334154129028,328.46108317375183
symmetry_amp,3,3pF,38.1752,90.3952,1.79894,1.74076,3042140.0,2.67233e-05,300.42427468299866,388.1558759212494
symmetry_amp,3,4pF,42.602,89.9493,1.85211,1.79387,3015240.0,3.42039e-05,208.36233520507812,344.12466835975647
symmetry_amp,3,5pF,37.1727,90.6538,1.99346,1.91695,3026330.0,4.29987e-05,161.21751523017883,275.3152174949646
symmetry_amp,4,1pF,41.0929,89.6564,2.60264,2.51203,4002350.0,1.66065e-05,189.52040004730225,275.3997356891632
symmetry_amp,4,2pF,39.8875,90.2454,2.44344,2.36534,4005040.0,2.49456e-05,161.1702024936676,242.92849969863892
symmetry_amp,4,3pF,32.4824,90.9421,2.51355,2.41162,4156770.0,3.4707e-05,164.60488939285278,315.3363673686981
symmetry_amp,4,4pF,39.5082,90.3251,2.58931,2.49957,4002030.0,4.39619e-05,167.20828533172607,253.14711046218872
symmetry_amp,4,5pF,31.0253,91.4353,3.34034,3.12647,4146180.0,6.59048e-05,174.94459223747253,259.02097058296204
symmetry_amp,5,1pF,40.2881,90.0231,3.16616,3.06385,5009330.0,1.86271e-05,192.84525322914124,276.64424896240234
symmetry_amp,5,2pF,43.7528,89.5872,3.1167,3.02265,5022090.0,2.98131e-05,185.93910670280457,318.28300738334656
symmetry_amp,5,3pF,42.091,86.7669,2.90701,2.86293,5015290.0,3.89228e-05,344.6694223880768,429.2425479888916
symmetry_amp,5,4pF,43.3057,89.2823,3.37741,3.25974,5042610.0,5.61201e-05,186.89392399787903,274.6112394332886
symmetry_amp,5,5pF,32.2312,91.3011,3.12029,3.00188,5173460.0,6.24198e-05,175.168039560318,297.6046710014343
folded_cascode,1,1pF,42.7248,90.2017,0.926544,0.876059,1374510.0,1.33383e-05,179.06724739074707,268.9748909473419
folded_cascode,1,2pF,33.8585,91.1504,0.801744,0.742628,1046050.0,1.29986e-05,254.1540503501892,340.36972165107727
folded_cascode,1,3pF,56.2609,89.6702,0.466227,0.463363,1038500.0,1.36428e-05,152.95347833633423,239.11560106277466
folded_cascode,1,4pF,33.6938,91.1576,0.847936,0.802682,1146750.0,2.0147e-05,220.3363163471222,306.37411069869995
folded_cascode,1,5pF,42.3139,90.3201,0.585879,0.570564,1054580.0,1.82172e-05,171.80186676979065,257.7029092311859
folded_cascode,2,1pF,58.8443,89.3297,0.950515,0.940213,2005840.0,1.14961e-05,307.5301704406738,438.3407506942749
folded_cascode,2,2pF,40.8185,90.3179,1.11026,1.08028,2016730.0,1.5591e-05,163.1094036102295,247.3926637172699
folded_cascode,2,3pF,39.269,90.3842,1.36194,1.31997,2354660.0,2.25917e-05,151.4984827041626,237.77191138267517
folded_cascode,2,4pF,52.9803,89.6949,1.29851,1.23602,2040650.0,2.81191e-05,158.8832778930664,265.18966484069824
folded_cascode,2,5pF,32.8916,91.2586,1.61238,1.50465,2078300.0,3.71827e-05,200.60582542419434,302.88408160209656
folded_cascode,3,1pF,43.519,90.1131,2.08646,1.97126,3031340.0,1.55165e-05,162.5784571170807,247.9462878704071
folded_cascode,3,2pF,42.3318,90.221,2.08003,1.97587,3122920.0,2.2821e-05,138.18022203445435,224.0092339515686
folded_cascode,3,3pF,58.2553,89.1706,1.05504,1.04934,3074640.0,2.33062e-05,333.6219937801361,496.17336416244507
folded_cascode,3,4pF,54.7723,89.2715,2.13831,2.03999,3171660.0,4.44728e-05,158.98388719558716,244.97236847877502
folded_cascode,3,5pF,56.5625,89.1349,1.55985,1.53098,3039850.0,4.12668e-05,158.68137311935425,244.56676959991455
folded_cascode,4,1pF,52.5401,88.2635,1.69025,1.68139,4588420.0,1.4955e-05,309.27850794792175,399.31496024131775
folded_cascode,4,2pF,50.4888,88.307,1.75535,1.73862,4016070.0,2.26698e-05,150.30669808387756,263.21421003341675
folded_cascode,4,3pF,41.9445,90.1808,1.98501,1.95541,4222970.0,3.06176e-05,167.73515129089355,254.2324857711792
folded_cascode,4,4pF,40.7261,89.7187,1.73602,1.71152,4077400.0,3.30674e-05,167.12670826911926,253.30082273483276
folded_cascode,4,5pF,56.9588,88.6939,1.86863,1.84303,4130100.0,5.30637e-05,146.3762288093567,254.9744095802307
folded_cascode,5,1pF,41.4639,89.8399,2.49617,2.44657,5021760.0,1.62556e-05,193.2811005115509,281.6016957759857
folded_cascode,5,2pF,47.0493,89.5685,3.33696,3.25859,6132440.0,3.38138e-05,192.27474093437195,276.6109719276428
folded_cascode,5,3pF,47.1844,89.0821,2.64968,2.59855,5062370.0,3.95009e-05,175.0001847743988,303.26249408721924
folded_cascode,5,4pF,47.0012,84.754,6.62284,5.6593,6148200.0,0.000153686,180.08903789520264,268.5775406360626
folded_cascode,5,5pF,55.2704,88.8679,3.33158,3.21302,5974290.0,7.78332e-05,188.78882956504822,273.7662687301636
